v1x,v1y,v1,ext,extV,rot,v2x,v2y,v2,v2 angle,vdx,vdy
-76.40966,131.103363,151.744949,0.703307,-2.27617,0.347284,20.783619,-121.277603,123.045586,-1.401073,97.193279,-252.380966
-58.338089,83.353165,101.740265,0.541771,-2.841663,0.549728,72.126266,-141.371292,158.707397,-1.09903,130.464355,-224.724457
47.050919,123.31472,131.986023,0,-4.700968,0.01765,71.188499,-335.847443,343.309357,-1.361921,24.137581,-459.162163
-37.829254,220.689911,223.908661,0.587487,-3.171743,-0.009243,-62.503475,-182.44194,192.851624,-1.900858,-24.674221,-403.131851
-25.465019,-45.546715,52.182091,0.42442,1.144839,-0.121165,-55.948502,-165.16214,174.381104,-1.897413,-30.483482,-119.615425
-59.57452,84.828125,103.657768,0.528871,-2.920325,0.588555,90.033813,-139.156525,165.742645,-0.996535,149.608334,-223.98465
36.508205,22.764584,43.024128,0.158403,-1.6315,0.022395,61.949486,-272.80719,279.752594,-1.347502,25.44128,-295.571774
65.905685,-24.343981,70.258018,0.411589,0.830761,0.034578,85.242065,-168.239014,188.601624,-1.101825,19.33638,-143.895033
28.471188,-20.740002,35.224369,0.080017,-1.892482,0.00864,47.120152,-298.623169,302.317902,-1.414295,18.648964,-277.883167
-77.25119,170.504074,187.18811,0.752148,-2.008674,0.385685,42.014626,-118.445923,125.676826,-1.229927,119.265816,-288.949997
51.589699,33.024101,61.254292,0.119652,-2.202778,0.018536,78.181877,-282.72583,293.336517,-1.301009,26.592178,-315.749931
-35.864876,116.812958,122.194748,0.524733,-3.104327,0.171486,21.079048,-166.749268,168.076309,-1.445052,56.943924,-283.562225
40.492901,229.666626,233.208984,0.57665,-3.254694,0.099931,99.904343,-178.386841,204.457184,-1.060275,59.411442,-408.053467
-46.010666,50.867096,68.588943,0.055039,-2.924556,-0.012877,-74.44133,-315.800262,324.455414,-1.802293,-28.430664,-366.667358
58.911064,30.942492,66.542854,0.116117,-2.176103,0.02074,88.635063,-287.600433,300.948792,-1.271845,29.723999,-318.542925
47.449333,11.800831,48.894772,0.146169,-1.226306,0.010291,71.081146,-275.053772,284.089966,-1.317903,23.631813,-286.854603
47.034203,250.017075,254.40274,0.679907,-2.594343,0.117763,112.219887,-151.050568,188.174332,-0.931836,65.185684,-401.067642
58.202667,53.157486,78.824287,0.024707,-3.112578,0.018808,91.841774,-325.545715,338.252747,-1.295826,33.639107,-378.703201
30.065712,-52.608082,60.593376,0.18144,-0.943801,0.017388,51.543037,-259.83136,264.894348,-1.374967,21.477325,-207.223278
24.326694,74.891968,78.743858,0.269615,-3.197708,0.013604,45.571766,-242.271637,246.520447,-1.384867,21.245071,-317.163605
60.168983,7.122534,60.589085,0.013597,-2.205757,0.022823,88.314789,-320.804932,332.739105,-1.302159,28.145805,-327.927465
34.242035,133.855423,138.165817,0,-4.787593,0.018593,56.446968,-345.243042,349.827118,-1.408731,22.204933,-479.098465
44.253654,-2.270179,44.311844,0.056843,-2.592172,0.00722,63.688477,-306.854462,313.394135,-1.366149,19.434822,-304.584283
69.394608,12.472646,70.506584,0,-1.807971,0.020689,101.855209,-322.464417,338.168274,-1.264849,32.460602,-334.937062
-51.399395,257.857147,262.930023,0.737701,-2.236613,0.003679,-45.003914,-169.482193,175.35553,-1.830344,6.395481,-427.33934
51.832062,20.255911,55.649483,0.032395,-3.387162,0.018937,71.948402,-314.974121,323.087097,-1.346223,20.116341,-335.230032
40.157936,-7.454118,40.843895,0.048315,-1.910683,0.009412,62.431442,-310.21347,316.43338,-1.372196,22.273506,-302.759353
60.097946,188.366608,197.721375,0.323632,-4.437042,0.175419,154.075317,-225.240295,272.896301,-0.970856,93.977371,-413.606903
31.857588,15.618439,35.480156,0.021813,-2.757989,0.005785,51.360203,-320.971802,325.055023,-1.412127,19.502615,-336.59024
33.891754,-21.439507,40.103661,0.11247,-0.779932,0.019865,56.795742,-285.974121,291.559509,-1.374743,22.903988,-264.534615
-28.945221,151.141098,153.887802,0.871978,-1.093517,0.254627,39.995045,-68.708359,79.501205,-1.043644,68.940266,-219.849457
58.286369,209.558716,217.51358,0.492358,-3.702142,0.081364,113.73497,-193.372787,224.340546,-1.039125,55.448601,-402.931503
43.154079,179.454956,184.57074,0.330324,-4.394958,0.011141,71.393394,-249.969284,259.964722,-1.292594,28.239315,-429.42424
37.352943,278.201172,280.697571,0.775602,-1.916394,0.118085,102.05867,-140.346283,173.531128,-0.942053,64.705727,-418.547455
43.323864,6.839311,43.860382,0.291039,-0.751699,0.031911,67.087891,-219.552795,229.57399,-1.274241,23.764027,-226.392107
48.458549,221.219498,226.464783,0.572055,-3.285494,0.031709,83.262146,-184.883133,202.766754,-1.147651,34.803596,-406.102631
102.972366,194.351059,219.944641,0.815415,-1.57624,-0.499713,-58.234634,-111.928436,126.171501,-2.050539,-161.207001,-306.279495
42.302994,204.086212,208.424393,0.444095,-4.030669,0.006475,68.323997,-225.139679,235.278656,-1.276156,26.021004,-429.225891
63.093742,130.268585,144.743652,0.526534,-3.256252,-0.303561,-35.40028,-170.964081,174.590652,-1.774974,-98.494022,-301.232666
67.850578,2.985058,67.916214,0.008764,-1.214743,0.006245,97.017067,-320.384644,334.751587,-1.27676,29.166489,-323.369702
-57.978798,-3.47794,58.083019,0.633811,-0.005627,-0.000608,-68.96907,-91.055191,114.226883,-2.219044,-10.990273,-87.577251
36.866329,18.846485,41.404301,0.032107,-3.143168,0.010988,56.963524,-316.615936,321.699371,-1.392787,20.097195,-335.462421
35.669529,261.18808,263.612457,0.786403,-1.824264,0.007403,59.58017,-145.2146,156.962021,-1.18145,23.910641,-406.402679
36.767788,-5.391696,37.161011,0.032413,-1.892218,-0.052287,25.767263,-318.874634,319.914032,-1.490165,-11.000525,-313.482938
-53.846169,9.925827,54.753372,0.179905,-1.152919,-0.015904,-78.429016,-258.661316,270.290192,-1.865197,-24.582848,-268.587143
63.888466,178.922668,189.986984,0.920501,-0.715493,-0.249857,-10.174194,-86.212242,86.810509,-1.688266,-74.06266,-265.134911
41.152256,1.322906,41.173515,0.038463,-2.480277,0.012793,62.508896,-313.638824,319.807251,-1.374072,21.35664,-314.961731
-67.215454,-23.20981,71.109863,0.423519,0.859961,-0.064244,-90.40062,-161.645966,185.207153,-2.080714,-23.185165,-138.436155
-32.016754,60.602821,68.540314,0.130024,-3.076743,-0.00457,-53.950478,-291.425415,296.377167,-1.75385,-21.933723,-352.028236
41.10265,5.453823,41.462898,0.016301,-2.236862,0.004144,62.968777,-322.546204,328.635254,-1.377997,21.866127,-328.000026
54.712353,5.909698,55.030594,0.029554,-1.154778,0.004345,80.595787,-316.833008,326.923279,-1.3217,25.883434,-322.742706
-36.058571,9.263451,37.22945,0.246757,-0.902805,-0.010855,-55.881439,-235.685287,242.219513,-1.803599,-19.822868,-244.948738
38.90036,207.605652,211.218704,0.466735,-3.878374,0.034777,75.267426,-215.51001,228.275604,-1.234788,36.367065,-423.115662
-30.602962,-49.694847,58.361965,0.371716,0.887868,-0.076646,-56.485916,-186.195511,194.574997,-1.865341,-25.882954,-136.500664
-61.293884,44.19249,75.563988,0.040687,-2.798139,-0.006444,-90.581863,-318.661499,331.285706,-1.847748,-29.287979,-362.853989
-14.797923,-19.155336,24.205484,0.585736,0.989294,-0.047091,-37.634655,-105.900826,112.389282,-1.912253,-22.836732,-86.745489
-57.562824,-3.420965,57.664387,0.601113,-0.025785,-0.008125,-69.774185,-102.760384,124.210037,-2.167288,-12.211361,-99.339419
42.46003,194.098694,198.688599,0.34908,-4.469753,0.042209,83.361725,-246.967346,260.656952,-1.245263,40.901695,-441.06604
-36.085014,47.899132,59.970451,0.012659,-3.85175,-0.008087,-55.179424,-324.450562,329.109283,-1.739255,-19.09441,-372.349693
42.345165,225.462311,229.404373,0.512263,-3.728838,0.062805,90.783379,-208.03653,226.981979,-1.159325,48.438213,-433.49884
-34.668751,-4.370084,34.943096,0.045211,-2.120747,-0.003735,-54.092106,-309.355286,314.048798,-1.743901,-19.423355,-304.985202
53.39193,184.257996,191.837708,0.271507,-4.740952,0.097071,119.801926,-261.355804,287.505402,-1.14099,66.409996,-445.6138
44.445129,-0.189145,44.44553,0.032814,-2.182615,0.003141,65.097656,-313.48233,320.170074,-1.366047,20.652527,-313.293185
-41.828194,76.160873,86.891174,0.087178,-3.651825,-0.021634,-72.581055,-308.307068,316.735321,-1.802004,-30.752861,-384.467941
-59.448559,-17.257092,61.902653,0.186904,0.156446,-0.002252,-79.876221,-257.328491,269.44046,-1.871772,-20.427662,-240.0714
-66.228447,-27.672058,71.777084,0.33802,0.7928,-0.001265,-82.614639,-200.295441,216.664352,-1.962001,-16.386192,-172.623383
-59.321106,184.768951,194.058136,0.281727,-4.679385,-0.119449,-134.643387,-249.98938,283.942841,-2.064842,-75.322281,-434.758331
48.995789,136.318695,144.8564,0.57193,-2.971731,-0.253974,-32.752895,-157.708176,161.073334,-1.775566,-81.748684,-294.026871
46.119022,-16.363401,48.935928,0.075673,-0.744891,0.032347,75.216469,-298.220947,307.56015,-1.323732,29.097446,-281.857546
82.281189,217.428528,232.476578,0.771766,-1.946506,-0.3716,-50.967567,-140.036804,149.023483,-1.919852,-133.248756,-357.465332
-38.989342,290.147827,292.755737,0.885721,-1.028508,-0.019634,-67.67337,-132.067978,148.396896,-2.044325,-28.684029,-422.215805
-37.216339,192.621902,196.184235,0.399034,-4.153118,-0.010557,-64.384186,-232.79657,241.535843,-1.84062,-27.167847,-425.418472
-51.728889,74.698334,90.860985,0.043051,-3.688022,-0.018085,-84.437828,-323.450256,334.290039,-1.826151,-32.708939,-398.14859
-41.523197,-27.053047,49.558483,0.137929,-0.570968,-0.005857,-61.439484,-276.508514,283.252136,-1.789442,-19.916286,-249.455467
-48.495811,189.243958,195.358948,0.413195,-4.058442,-0.000208,-73.063873,-225.950104,237.469528,-1.883547,-24.568062,-415.194061
-34.556999,47.038689,58.368008,0.110369,-2.667543,-0.010192,-58.524559,-293.246826,299.029816,-1.767783,-23.96756,-340.285515
-35.197998,-14.924709,38.23148,0.457596,0.725634,-0.02927,-51.941807,-156.289474,164.694717,-1.891656,-16.743809,-141.364765
-46.026459,25.503159,52.619823,0.099023,-1.887912,-0.014079,-72.386047,-294.885651,303.640076,-1.811508,-26.359589,-320.388809
-32.692894,-47.190392,57.408695,0.515854,1.522118,-0.092171,-58.952999,-130.933273,143.593094,-1.99386,-26.260105,-83.742882
-61.126251,-7.58646,61.595238,0.082861,-0.484726,-0.013058,-87.873413,-292.862,305.761139,-1.8623,-26.747162,-285.27554
49.45512,148.16037,156.196365,0.107534,-4.977538,0.008805,81.549591,-317.988464,328.278839,-1.319752,32.094471,-466.148834
-38.762646,-11.443954,40.416664,0.05757,-1.994148,-0.000674,-56.880295,-307.053101,312.277069,-1.753966,-18.117649,-295.609147
-47.104889,36.305195,59.47216,0.038074,-2.39987,-0.017017,-76.911743,-319.084747,328.223236,-1.807323,-29.806854,-355.389942
-42.253639,-17.834427,45.863239,0.074088,-1.532572,-0.01434,-64.858841,-300.027527,306.957947,-1.783697,-22.605202,-282.1931
-32.822395,91.044868,96.780563,0.563602,-2.713143,0.441505,77.496376,-129.7341,151.11792,-1.032329,110.318771,-220.778969
-57.682674,261.269104,267.560913,0.787537,-1.81454,-0.029937,-91.647209,-136.688766,164.569229,-2.161435,-33.964535,-397.95787
-35.780956,-3.315753,35.934261,0.027807,-1.935983,-0.000316,-56.049889,-318.620178,323.512604,-1.744929,-20.268932,-315.304425
-40.406761,124.975845,131.345612,0,-4.706728,-0.016673,-63.534225,-333.423767,339.423065,-1.75909,-23.127464,-458.399612
-47.505692,131.117035,139.457764,0,-4.920421,-0.014044,-70.324776,-334.674164,341.983002,-1.777912,-22.819084,-465.791199
-55.196819,130.835342,142.002029,0,-4.793667,-0.016224,-77.281181,-339.819946,348.496735,-1.794411,-22.084362,-470.655289
57.93515,13.434208,59.472343,0.063868,-1.490582,0.016784,87.412369,-301.644928,314.055054,-1.288737,29.477219,-315.079136
-66.553513,-5.222798,66.758133,0.047843,-0.697795,-0.026674,-99.187965,-306.986389,322.61261,-1.883311,-32.634453,-301.763591
-38.990005,179.55014,183.734787,0.347117,-4.297941,-0.004052,-63.457764,-244.735275,252.828491,-1.824501,-24.467758,-424.285416
-45.345676,-14.432833,47.587154,0.529134,0.678784,-0.012095,-58.557583,-129.630005,142.242493,-1.995087,-13.211906,-115.197172
-51.326698,207.833023,214.077087,0.494342,-3.688008,-0.063196,-99.083557,-196.74585,220.287262,-2.037329,-47.756859,-404.578873
-40.436966,198.697983,202.770889,0.45138,-3.977125,0.066984,-5.500774,-226.071289,226.138199,-1.595124,34.936192,-424.769272
-38.359146,208.013672,211.52095,0.500524,-3.647483,-0.03312,-73.208405,-203.255692,216.037827,-1.91651,-34.849258,-411.269363
-41.59404,233.595459,237.269684,0.512521,-3.72933,-0.13759,-120.172112,-198.914093,232.396545,-2.114255,-78.578072,-432.509552
-47.400658,270.462708,274.584961,0.782238,-1.859768,-0.089239,-101.579361,-133.673767,167.889969,-2.220607,-54.178703,-404.136475
-59.32061,-7.063198,59.739632,0.068261,-0.515011,-0.007027,-84.940422,-301.454956,313.193176,-1.845444,-25.619812,-294.391758
-37.645496,176.885239,180.846817,0.669636,-2.543051,0.195023,32.169029,-141.888855,145.489838,-1.347845,69.814526,-318.774094
56.788845,167.602585,176.962143,0.18935,-4.983745,0.01916,93.458466,-294.22525,308.711823,-1.263233,36.669621,-461.827835
-57.7108,30.313051,65.187553,0,-2.830994,-0.006872,-80.468513,-328.263428,337.98233,-1.81119,-22.757713,-358.576479
-66.2687,231.519012,240.816513,0.661905,-2.735003,0.052945,-42.221756,-173.832825,178.886917,-1.809069,24.046944,-405.351837
-5.065485,192.452026,192.518677,0.842681,-1.343751,0.096116,31.470634,-100.066788,104.898819,-1.266094,36.53612,-292.518814
59.472252,-3.034598,59.549622,0.63707,-0.04248,0.003263,70.702957,-89.634521,114.163284,-0.902927,11.230705,-86.599924
